,RUID,Assigned Rooms
588,916513832,"['BS', 'West', '408A-B']"
589,225961133,"['BS', 'West', '408A-C']"
590,347350342,"['BS', 'West', '408A-D']"
591,366261623,"['BS', 'West', '408B-A']"
592,729634404,"['BS', 'West', '408B-B']"
593,921778032,"['BS', 'West', '408B-C']"
594,953785970,"['BS', 'West', '408B-D']"
595,888217702,"['BS', 'West', '409A-A']"
596,287424759,"['BS', 'West', '409A-B']"
597,950199133,"['BS', 'West', '409A-C']"
598,723250600,"['BS', 'West', '409A-D']"
599,363394320,"['BS', 'West', '409B-A']"
600,409025507,"['BS', 'West', '409B-B']"
601,375316457,"['BS', 'West', '409B-C']"
602,794296533,"['BS', 'West', '409B-D']"
603,797761907,"['BS', 'West', '410A-A']"
604,441508495,"['BS', 'West', '410A-B']"
605,348365886,"['BS', 'West', '410A-C']"
606,819563023,"['BS', 'West', '410A-D']"
607,655346828,"['BS', 'West', '410B-A']"
608,636114121,"['BS', 'West', '410B-B']"
609,705730508,"['BS', 'West', '410B-C']"
610,814644023,"['BS', 'West', '410B-D']"
611,786202462,"['BS', 'West', '411A-A']"
612,703873687,"['BS', 'West', '411A-B']"
613,259785694,"['SA', 'Apt 133 - 148', '133-A']"
614,372434557,"['BS', 'West', '411A-C']"
615,323504187,"['BS', 'West', '411A-D']"
616,655370755,"['BS', 'West', '411B-A']"
617,694455912,"['SA', 'Apt 133 - 148', '133-B']"
618,442061684,"['BS', 'West', '411B-B']"
619,957723615,"['SA', 'Apt 133 - 148', '133-C']"
620,574321768,"['SA', 'Apt 133 - 148', '133-D']"
621,993039270,"['BS', 'West', '411B-C']"
622,276583666,"['SA', 'Apt 133 - 148', '134-A']"
623,422602067,"['SA', 'Apt 133 - 148', '134-B']"
624,979846945,"['SA', 'Apt 133 - 148', '134-C']"
625,949792815,"['BS', 'West', '411B-D']"
626,701731186,"['SA', 'Apt 133 - 148', '134-D']"
627,844977359,"['SA', 'Apt 133 - 148', '141-A']"
628,860551188,"['BS', 'West', '412A-A']"
629,951294784,"['SA', 'Apt 133 - 148', '141-B']"
630,203095444,"['BS', 'West', '412A-B']"
631,715071230,"['SA', 'Apt 133 - 148', '141-C']"
632,190769854,"['BS', 'West', '412A-C']"
633,882225142,"['SA', 'Apt 133 - 148', '141-D']"
634,800382176,"['SA', 'Apt 133 - 148', '142-A']"
635,914096801,"['SA', 'Apt 133 - 148', '142-B']"
636,903464523,"['SA', 'Apt 133 - 148', '142-C']"
637,502868410,"['SA', 'Apt 133 - 148', '142-D']"
638,586124120,"['SA', 'Apt 133 - 148', '135-A']"
639,128453879,"['SA', 'Apt 133 - 148', '135-B']"
640,937503993,"['BS', 'West', '412A-D']"
641,286133665,"['SA', 'Apt 133 - 148', '135-C']"
642,919137768,"['SA', 'Apt 133 - 148', '135-D']"
643,540889642,"['SA', 'Apt 133 - 148', '136-A']"
644,718811786,"['SA', 'Apt 133 - 148', '136-B']"
645,790550356,"['SA', 'Apt 133 - 148', '136-C']"
646,497514787,"['SA', 'Apt 133 - 148', '136-D']"
647,622401914,"['BS', 'West', '412B-A']"
648,810875610,"['SA', 'Apt 133 - 148', '143-A']"
649,481393784,"['SA', 'Apt 133 - 148', '143-B']"
650,271588479,"['BS', 'West', '412B-B']"
651,990527386,"['SA', 'Apt 133 - 148', '143-C']"
652,373260264,"['SA', 'Apt 133 - 148', '143-D']"
653,964280585,"['SA', 'Apt 133 - 148', '144-A']"
654,547775078,"['BS', 'West', '412B-C']"
655,449234457,"['SA', 'Apt 133 - 148', '144-B']"
656,867888591,"['BS', 'West', '412B-D']"
657,639086885,"['SA', 'Apt 133 - 148', '144-C']"
658,651974551,"['SA', 'Apt 133 - 148', '144-D']"
659,509738704,"['SA', 'Apt 133 - 148', '137-A']"
660,619176053,"['SA', 'Apt 133 - 148', '137-B']"
661,651830977,"['SA', 'Apt 133 - 148', '137-C']"
662,983493868,"['SA', 'Apt 133 - 148', '137-D']"
663,876238080,"['BS', 'West', '413-A']"
664,589052120,"['SA', 'Apt 133 - 148', '138-A']"
665,524959652,"['SA', 'Apt 133 - 148', '138-B']"
666,803710149,"['SA', 'Apt 133 - 148', '138-C']"
667,654894285,"['SA', 'Apt 133 - 148', '138-D']"
668,218268999,"['SA', 'Apt 133 - 148', '145-A']"
669,290367311,"['SA', 'Apt 133 - 148', '145-B']"
670,298346769,"['SA', 'Apt 133 - 148', '145-C']"
671,751135090,"['BS', 'West', '413-B']"
672,367413973,"['SA', 'Apt 133 - 148', '145-D']"
673,217960119,"['SA', 'Apt 133 - 148', '146-A']"
674,598585595,"['BS', 'West', '413-C']"
675,361280025,"['SA', 'Apt 133 - 148', '146-B']"
676,739455600,"['SA', 'Apt 133 - 148', '146-C']"
677,550810237,"['SA', 'Apt 133 - 148', '146-D']"
678,428127168,"['BS', 'West', '413-D']"
679,578566909,"['SA', 'Apt 133 - 148', '147-A']"
680,813743119,"['SA', 'Apt 133 - 148', '147-B']"
681,801119354,"['BS', 'North', '101A-A']"
682,774627109,"['SA', 'Apt 133 - 148', '147-C']"
683,730988561,"['BH', nan, '101-A']"
684,741425199,"['BH', nan, '102-A']"
685,614113347,"['BH', nan, '103-A']"
686,875298900,"['BH', nan, '104-A']"
687,521101398,"['BH', nan, '105-A']"
688,672637025,"['BH', nan, '106-A']"
689,749363319,"['BH', nan, '107-A']"
690,133677179,"['BH', nan, '108-A']"
691,597942452,"['BH', nan, '109-A']"
692,276398392,"['BH', nan, '110-A']"
693,646938954,"['BH', nan, '111-A']"
694,203309392,"['BH', nan, '112-A']"
695,329212250,"['BH', nan, '113-A']"
696,992362853,"['BH', nan, '114-A']"
697,201933229,"['BH', nan, '115-A']"
698,828047848,"['BH', nan, '116-A']"
699,884949485,"['BH', nan, '117-A']"
700,884990458,"['BH', nan, '118-A']"
701,207053308,"['BH', nan, '201-A']"
702,355811845,"['BH', nan, '202-A']"
703,429646357,"['BH', nan, '203-A']"
704,686203462,"['BH', nan, '204-A']"
705,892076677,"['BH', nan, '205-A']"
706,449577618,"['BH', nan, '206-A']"
707,759448221,"['BH', nan, '207-A']"
708,134267580,"['BH', nan, '208-A']"
709,342860493,"['BH', nan, '209-A']"
710,341476052,"['BH', nan, '210-A']"
711,742941399,"['BH', nan, '211-A']"
712,163799819,"['BH', nan, '212-A']"
713,261596007,"['BH', nan, '213-A']"
714,596165497,"['BH', nan, '214-A']"
715,304194447,"['BH', nan, '215-A']"
716,713081749,"['BH', nan, '216-A']"
717,401572853,"['BH', nan, '217-A']"
718,902800395,"['BH', nan, '218-A']"
719,305480722,"['BH', nan, '218-B']"
720,577168411,"['BH', nan, '219-A']"
721,902153287,"['BH', nan, '219-B']"
722,397100117,"['BH', nan, '220-A']"
723,499106909,"['BH', nan, '220-B']"
724,306496637,"['BH', nan, '221-A']"
725,907027589,"['BH', nan, '221-B']"
726,213091473,"['BH', nan, '222-A']"
727,344474786,"['BH', nan, '222-B']"
728,985207408,"['BH', nan, '223-A']"
729,223446272,"['BH', nan, '223-B']"
730,884843803,"['BH', nan, '224-A']"
731,265413936,"['BH', nan, '224-B']"
732,747865422,"['BH', nan, '225-A']"
733,204186967,"['BH', nan, '225-B']"
734,567199103,"['BH', nan, '226-A']"
735,245491143,"['BH', nan, '226-B']"
736,159933989,"['BH', nan, '227-A']"
737,191489650,"['BH', nan, '227-B']"
738,734447239,"['BH', nan, '228-A']"
739,103007886,"['BH', nan, '228-B']"
740,660121248,"['BH', nan, '229-A']"
741,711812835,"['BH', nan, '229-B']"
742,163153672,"['BH', nan, '230-A']"
743,906946340,"['BH', nan, '230-B']"
744,310609739,"['BH', nan, '231-A']"
745,516188048,"['BH', nan, '231-B']"
746,752060330,"['BH', nan, '232-A']"
747,224954310,"['BH', nan, '232-B']"
748,577341389,"['BH', nan, '233-A']"
749,797820877,"['BH', nan, '233-B']"
750,888063954,"['BH', nan, '301-A']"
751,645449689,"['BH', nan, '302-A']"
752,526526450,"['BH', nan, '303-A']"
753,687081464,"['BH', nan, '304-A']"
754,625256482,"['BH', nan, '305-A']"
755,675383440,"['BH', nan, '306-A']"
756,389540020,"['BH', nan, '307-A']"
757,753649856,"['BH', nan, '308-A']"
758,321030351,"['BH', nan, '309-A']"
759,302221555,"['BH', nan, '310-A']"
760,176269572,"['BH', nan, '311-A']"
761,898091314,"['BH', nan, '312-A']"
762,804817255,"['BH', nan, '313-A']"
763,671222123,"['BH', nan, '314-A']"
764,914172308,"['BH', nan, '315-A']"
765,546212278,"['BH', nan, '316-A']"
766,258673082,"['BH', nan, '317-A']"
767,671549884,"['BH', nan, '317-B']"
768,661744223,"['BH', nan, '318-A']"
769,237406883,"['BH', nan, '318-B']"
770,602032805,"['BH', nan, '319-A']"
771,125184721,"['BH', nan, '319-B']"
772,312003325,"['BH', nan, '320-A']"
773,134130462,"['BH', nan, '320-B']"
774,890841907,"['BH', nan, '321-A']"
775,137464663,"['BH', nan, '321-B']"
776,486615896,"['BH', nan, '322-A']"
777,194063196,"['BH', nan, '322-B']"
778,586025831,"['BH', nan, '323-A']"
779,994478960,"['BH', nan, '323-B']"
780,596872047,"['BH', nan, '324-A']"
781,980872046,"['BH', nan, '324-B']"
782,885951371,"['BH', nan, '325-A']"
783,323062699,"['BH', nan, '325-B']"
784,240692210,"['BH', nan, '326-A']"
785,768388157,"['BH', nan, '326-B']"
786,637963341,"['BH', nan, '327-A']"
787,982649949,"['BH', nan, '327-B']"
788,914992221,"['BH', nan, '328-A']"
789,871746677,"['BH', nan, '328-B']"
790,755854522,"['BH', nan, '329-A']"
791,722177230,"['BH', nan, '329-B']"
792,416427232,"['BH', nan, '330-A']"
793,393399532,"['BH', nan, '330-B']"
794,834669825,"['BH', nan, '331-A']"
795,308137217,"['BH', nan, '331-B']"
796,540839184,"['BH', nan, '332-A']"
797,628616466,"['BH', nan, '332-B']"
798,780201261,"['BH', nan, '333-A']"
799,840404285,"['BH', nan, '333-B']"
800,355339665,"['BH', nan, '401-A']"
801,473738689,"['BH', nan, '402-A']"
802,470134280,"['BH', nan, '403-A']"
803,763989583,"['BH', nan, '404-A']"
804,598044297,"['BH', nan, '405-A']"
805,259395214,"['BH', nan, '406-A']"
806,868364002,"['BH', nan, '407-A']"
807,753299186,"['BH', nan, '408-A']"
808,395366172,"['BH', nan, '409-A']"
809,295440189,"['BH', nan, '410-A']"
810,571690835,"['BH', nan, '411-A']"
811,189632404,"['BH', nan, '412-A']"
812,525160489,"['BH', nan, '413-A']"
813,430149684,"['BH', nan, '414-A']"
814,170397791,"['BH', nan, '415-A']"
815,502452344,"['BH', nan, '416-A']"
816,322211962,"['BH', nan, '417-A']"
817,329224337,"['BH', nan, '417-B']"
818,670249107,"['BH', nan, '418-A']"
819,325562551,"['BH', nan, '418-B']"
820,242118857,"['BH', nan, '419-A']"
821,160551183,"['BH', nan, '419-B']"
822,184209702,"['BH', nan, '420-A']"
823,903917938,"['BH', nan, '420-B']"
824,321499603,"['BH', nan, '421-A']"
825,979366411,"['BH', nan, '421-B']"
826,499003926,"['BH', nan, '422-A']"
827,361615905,"['BH', nan, '422-B']"
828,551481894,"['BH', nan, '423-A']"
829,436933199,"['BH', nan, '423-B']"
830,888189529,"['BH', nan, '424-A']"
831,843813470,"['BH', nan, '424-B']"
832,117330616,"['BH', nan, '425-A']"
833,429961942,"['BH', nan, '425-B']"
834,480367342,"['BH', nan, '426-A']"
835,325489389,"['BH', nan, '426-B']"
836,364196599,"['BH', nan, '427-A']"
837,629322505,"['BH', nan, '427-B']"
838,305804042,"['BH', nan, '428-A']"
839,794333992,"['BH', nan, '428-B']"
840,955626321,"['BH', nan, '429-A']"
841,942838646,"['BH', nan, '429-B']"
842,613077914,"['BH', nan, '430-A']"
843,982102940,"['BH', nan, '430-B']"
844,395473880,"['BH', nan, '431-A']"
845,263803868,"['BH', nan, '431-B']"
846,127947747,"['BH', nan, '432-A']"
847,120280037,"['BH', nan, '432-B']"
848,892933093,"['BH', nan, '433-A']"
849,659461150,"['BH', nan, '433-B']"
850,881680384,"['MS', 'Low Rise', '6101-A']"
851,157786144,"['NCA', 'Apt 3819', '9-A']"
852,572932147,"['MZH', nan, '101-A']"
853,673857613,"['MS', 'Low Rise', '6101-B']"
854,257949781,"['NCA', 'Apt 3819', '9-B']"
855,563880021,"['MS', 'Low Rise', '6101-C']"
856,966107239,"['NCA', 'Apt 3819', '9-C']"
857,458776695,"['NCA', 'Apt 3819', '9-D']"
858,340009102,"['MS', 'Low Rise', '6101-D']"
859,920084640,"['MZH', nan, '102-A']"
860,348184757,"['MS', 'Low Rise', '6101-E']"
861,576839866,"['MS', 'Low Rise', '6101-F']"
862,750706887,"['MS', 'Low Rise', '6102-A']"
863,736895177,"['MS', 'Low Rise', '6102-B']"
864,929898701,"['MS', 'Low Rise', '6102-C']"
865,939499737,"['MS', 'Low Rise', '6102-D']"
866,463962335,"['MS', 'Low Rise', '6102-E']"
867,226648297,"['MS', 'Low Rise', '6102-F']"
868,376013037,"['NCA', 'Apt 3819', '10-A']"
869,221888748,"['MS', 'Low Rise', '6103-A']"
870,667328776,"['MS', 'Low Rise', '6103-B']"
871,227442974,"['NCA', 'Apt 3819', '10-B']"
872,163725601,"['NCA', 'Apt 3819', '10-C']"
873,910156069,"['MS', 'Low Rise', '6103-C']"
874,143655207,"['MS', 'Low Rise', '6103-D']"
875,486023467,"['MS', 'Low Rise', '6103-E']"
876,425304375,"['NCA', 'Apt 3819', '10-D']"
877,183640409,"['NCA', 'Apt 3819', '11-A']"
878,627450212,"['MS', 'Low Rise', '6103-F']"
879,944497034,"['MS', 'Low Rise', '6201-A']"
880,428548501,"['MZH', nan, '103-A']"
881,354271654,"['NCA', 'Apt 3819', '11-B']"
882,214720940,"['MS', 'Low Rise', '6201-B']"
883,826671533,"['MZH', nan, '104-A']"
884,105923002,"['NCA', 'Apt 3819', '11-C']"
885,980214204,"['MZH', nan, '105-A']"
886,751706560,"['MS', 'Low Rise', '6201-C']"
887,908542408,"['NCA', 'Apt 3819', '11-D']"
888,416956876,"['NCA', 'Apt 3819', '12-A']"
889,628031976,"['MS', 'Low Rise', '6201-D']"
890,649953778,"['NCA', 'Apt 3819', '12-B']"
891,387179002,"['MS', 'Low Rise', '6201-E']"
892,107381264,"['MS', 'Low Rise', '6201-F']"
893,978911771,"['MS', 'Low Rise', '6202-A']"
894,475841065,"['MS', 'Low Rise', '6202-B']"
895,443875891,"['NCA', 'Apt 3819', '12-C']"
896,278020672,"['MS', 'Low Rise', '6202-C']"
897,620257874,"['MS', 'Low Rise', '6202-D']"
898,243352161,"['NCA', 'Apt 3819', '12-D']"
899,559235691,"['MS', 'Low Rise', '6202-E']"
900,987488888,"['NCA', 'Apt 3819', '21-A']"
901,820183691,"['MS', 'Low Rise', '6202-F']"
902,495936161,"['MS', 'Low Rise', '6204-A']"
903,482730667,"['NCA', 'Apt 3819', '21-B']"
904,127140524,"['MZH', nan, '106-A']"
905,584770220,"['NCA', 'Apt 3819', '21-C']"
906,554418870,"['MS', 'Low Rise', '6204-B']"
907,524370633,"['NCA', 'Apt 3819', '21-D']"
908,691307231,"['MS', 'Low Rise', '6204-C']"
909,618873572,"['MS', 'Low Rise', '6204-D']"
910,265511666,"['MS', 'Low Rise', '6204-E']"
911,271360764,"['MZH', nan, '107-A']"
912,461636361,"['MS', 'Low Rise', '6204-F']"
913,491750182,"['MS', 'Low Rise', '6301-A']"
914,335258414,"['MZH', nan, '108-A']"
915,566641457,"['MS', 'Low Rise', '6301-B']"
916,646218542,"['MS', 'Low Rise', '6301-C']"
917,716448572,"['MS', 'Low Rise', '6301-D']"
918,548799320,"['MS', 'Low Rise', '6301-E']"
919,497902449,"['MS', 'Low Rise', '6301-F']"
920,228926325,"['MS', 'Low Rise', '6302-A']"
921,544310141,"['MS', 'Low Rise', '6302-B']"
922,496690061,"['MS', 'Low Rise', '6302-C']"
923,795231154,"['MS', 'Low Rise', '6302-D']"
924,378799038,"['NCA', 'Apt 3819', '22-A']"
925,985695207,"['MS', 'Low Rise', '6302-E']"
926,496280587,"['NCA', 'Apt 3819', '22-B']"
927,496469028,"['MS', 'Low Rise', '6302-F']"
928,434832430,"['MS', 'Low Rise', '6303-A']"
929,703120434,"['NCA', 'Apt 3819', '22-C']"
930,607036503,"['MS', 'Low Rise', '6303-B']"
931,281216091,"['MS', 'Low Rise', '6303-C']"
932,231924829,"['MZH', nan, '109-A']"
933,864191591,"['MS', 'Low Rise', '6303-D']"
934,946930795,"['MS', 'Low Rise', '6303-E']"
935,781804651,"['NCA', 'Apt 3819', '22-D']"
936,624723054,"['MS', 'Low Rise', '6303-F']"
937,695927921,"['MS', 'Low Rise', '6304-A']"
938,659825787,"['MS', 'Low Rise', '6304-B']"
939,389227653,"['MS', 'Low Rise', '6304-C']"
940,919610531,"['MS', 'Low Rise', '6304-D']"
941,283305147,"['MS', 'Low Rise', '6304-E']"
942,669582531,"['MZH', nan, '110-A']"
943,397231334,"['MS', 'Low Rise', '6304-F']"
944,758842623,"['MS', 'High Rise', '7101-A']"
945,695411991,"['NCA', 'Apt 3819', '23-A']"
946,716645659,"['MS', 'High Rise', '7101-B']"
947,175899933,"['MZH', nan, '111-A']"
948,865010974,"['MS', 'High Rise', '7101-C']"
949,961684798,"['NCA', 'Apt 3819', '23-B']"
950,912393537,"['MZH', nan, '112-A']"
951,916637005,"['NCA', 'Apt 3819', '23-C']"
952,901096788,"['NCA', 'Apt 3819', '23-D']"
953,354895220,"['MS', 'High Rise', '7101-D']"
954,169862535,"['MS', 'High Rise', '7101-E']"
955,904365460,"['MS', 'High Rise', '7101-F']"
956,625083796,"['MS', 'High Rise', '7201-A']"
957,891897240,"['MS', 'High Rise', '7201-B']"
958,714319297,"['MS', 'High Rise', '7201-C']"
959,934766017,"['MZH', nan, '112-B']"
960,650937809,"['MS', 'High Rise', '7201-D']"
961,351307232,"['MS', 'High Rise', '7201-E']"
962,658728425,"['NCA', 'Apt 3819', '24-A']"
963,348579324,"['MS', 'High Rise', '7201-F']"
964,584500740,"['MS', 'High Rise', '7202-A']"
965,269223440,"['MS', 'High Rise', '7202-B']"
966,458237461,"['MS', 'High Rise', '7202-C']"
967,585483800,"['NCA', 'Apt 3819', '24-B']"
968,282961453,"['MS', 'High Rise', '7202-D']"
969,639362610,"['MZH', nan, '113-A']"
970,206710325,"['NCA', 'Apt 3819', '24-C']"
971,217327163,"['NCA', 'Apt 3819', '24-D']"
972,749159998,"['NCA', 'Apt 3819', '5-A']"
973,299181634,"['MS', 'High Rise', '7202-E']"
974,207980111,"['MS', 'High Rise', '7202-F']"
975,624895583,"['MS', 'High Rise', '7203-A']"
976,492799609,"['NCA', 'Apt 3819', '5-B']"
977,656074369,"['NCA', 'Apt 3819', '5-C']"
978,781641365,"['MS', 'High Rise', '7203-B']"
979,729286298,"['MS', 'High Rise', '7203-C']"
980,678807198,"['NCA', 'Apt 3819', '5-D']"
981,575284894,"['MS', 'High Rise', '7203-D']"
982,293062316,"['NCA', 'Apt 3819', '6-A']"
983,706537148,"['MS', 'High Rise', '7203-E']"
984,164832967,"['MS', 'High Rise', '7203-F']"
985,736880358,"['NCA', 'Apt 3819', '6-B']"
986,254502634,"['MS', 'High Rise', '7204-A']"
987,770705132,"['MZH', nan, '113-B']"
988,729220854,"['MS', 'High Rise', '7204-B']"
989,212748040,"['MS', 'High Rise', '7204-C']"
990,285402927,"['MS', 'High Rise', '7204-D']"
991,531310396,"['MS', 'High Rise', '7204-E']"
992,784303941,"['MS', 'High Rise', '7204-F']"
993,304097095,"['MS', 'High Rise', '7301-A']"
994,417523538,"['MS', 'High Rise', '7301-B']"
995,344147799,"['MS', 'High Rise', '7301-C']"
996,288081777,"['NCA', 'Apt 3819', '6-C']"
997,578316161,"['MS', 'High Rise', '7301-D']"
998,362956693,"['NCA', 'Apt 3819', '6-D']"
999,739248034,"['MS', 'High Rise', '7301-E']"
1000,966739880,"['NCA', 'Apt 3819', '7-A']"
1001,989169580,"['MZH', nan, '114-A']"
1002,434530220,"['MZH', nan, '114-B']"
1003,960595896,"['NCA', 'Apt 3819', '7-B']"
1004,820529083,"['MS', 'High Rise', '7301-F']"
1005,909060028,"['NCA', 'Apt 3819', '7-C']"
1006,629770178,"['MS', 'High Rise', '7302-A']"
1007,124037084,"['MZH', nan, '115-A']"
1008,837199839,"['MS', 'High Rise', '7302-B']"
1009,625764368,"['MS', 'High Rise', '7302-C']"
1010,976422946,"['MS', 'High Rise', '7302-D']"
1011,663054375,"['MS', 'High Rise', '7302-E']"
1012,205269032,"['MS', 'High Rise', '7302-F']"
1013,251586617,"['MS', 'High Rise', '7303-A']"
1014,930293825,"['NCA', 'Apt 3819', '7-D']"
1015,819324999,"['NCA', 'Apt 3819', '8-A']"
1016,458844236,"['MS', 'High Rise', '7303-B']"
1017,961701965,"['MS', 'High Rise', '7303-C']"
1018,247998545,"['MS', 'High Rise', '7303-D']"
1019,155134047,"['MS', 'High Rise', '7303-E']"
1020,160704611,"['MS', 'High Rise', '7303-F']"
1021,565389408,"['MS', 'High Rise', '7304-A']"
1022,633710700,"['MS', 'High Rise', '7304-B']"
1023,164948076,"['MS', 'High Rise', '7304-C']"
1024,247507062,"['MS', 'High Rise', '7304-D']"
1025,892586104,"['NCA', 'Apt 3819', '8-B']"
1026,671721605,"['NCA', 'Apt 3819', '8-C']"
1027,938936478,"['NCA', 'Apt 3819', '8-D']"
1028,398698678,"['MS', 'High Rise', '7304-E']"
1029,699148475,"['MS', 'High Rise', '7304-F']"
1030,685500616,"['MS', 'High Rise', '7401-A']"
1031,972916954,"['MS', 'High Rise', '7401-B']"
1032,152881392,"['NCA', 'Apt 3819', '17-A']"
1033,198543603,"['NCA', 'Apt 3819', '17-B']"
1034,601827576,"['MS', 'High Rise', '7401-C']"
1035,831990012,"['MZH', nan, '115-B']"
1036,244853029,"['NCA', 'Apt 3819', '17-C']"
1037,896354614,"['MZH', nan, '116-A']"
1038,772589881,"['MS', 'High Rise', '7401-D']"
1039,888564048,"['NCA', 'Apt 3819', '17-D']"
1040,175638871,"['NCA', 'Apt 3819', '18-A']"
1041,612321629,"['MS', 'High Rise', '7401-E']"
1042,945088878,"['MS', 'High Rise', '7401-F']"
1043,621242748,"['MS', 'High Rise', '7402-A']"
1044,334047613,"['MS', 'High Rise', '7402-B']"
1045,441092475,"['MS', 'High Rise', '7402-C']"
1046,162908553,"['MS', 'High Rise', '7402-D']"
1047,736143775,"['MS', 'High Rise', '7402-E']"
1048,521824688,"['NCA', 'Apt 3819', '18-B']"
1049,731646416,"['MZH', nan, '116-B']"
1050,870238678,"['MS', 'High Rise', '7402-F']"
1051,938666455,"['MS', 'High Rise', '7403-A']"
1052,926271968,"['MS', 'High Rise', '7403-B']"
1053,345835999,"['MS', 'High Rise', '7403-C']"
1054,397576684,"['MS', 'High Rise', '7403-D']"
1055,196037107,"['NCA', 'Apt 3819', '18-C']"
1056,458361334,"['MS', 'High Rise', '7403-E']"
1057,457214493,"['MZH', nan, '117-A']"
1058,948152866,"['MS', 'High Rise', '7403-F']"
1059,895257125,"['NCA', 'Apt 3819', '18-D']"
1060,188434982,"['NCA', 'Apt 3819', '19-A']"
1061,185412139,"['MS', 'High Rise', '7404-A']"
1062,906209838,"['MS', 'High Rise', '7404-B']"
1063,818809422,"['MZH', nan, '117-B']"
1064,630188626,"['MS', 'High Rise', '7404-C']"
1065,775440991,"['MS', 'High Rise', '7404-D']"
1066,438127213,"['MS', 'High Rise', '7404-E']"
1067,599501430,"['MS', 'High Rise', '7404-F']"
1068,945261180,"['NCA', 'Apt 3819', '19-B']"
1069,375745157,"['MS', 'High Rise', '7501-A']"
1070,314477201,"['MS', 'High Rise', '7501-B']"
1071,674450067,"['MS', 'High Rise', '7501-C']"
1072,319777431,"['MS', 'High Rise', '7501-D']"
1073,593185437,"['MS', 'High Rise', '7501-E']"
1074,980478632,"['NCA', 'Apt 3819', '19-C']"
1075,752847539,"['MS', 'High Rise', '7501-F']"
1076,706013882,"['NCA', 'Apt 3819', '19-D']"
1077,431663811,"['NCA', 'Apt 3819', '20-A']"
1078,448023253,"['MS', 'High Rise', '7502-A']"
1079,749906660,"['MS', 'High Rise', '7502-B']"
1080,746957542,"['MZH', nan, '118-A']"
1081,509430508,"['MS', 'High Rise', '7502-C']"
1082,393521918,"['MZH', nan, '118-B']"
1083,620079883,"['MS', 'High Rise', '7502-D']"
1084,493456164,"['MS', 'High Rise', '7502-E']"
1085,228625208,"['NCA', 'Apt 3819', '20-B']"
1086,294161209,"['MS', 'High Rise', '7502-F']"
1087,703359805,"['MS', 'High Rise', '7503-A']"
1088,124005192,"['MZH', nan, '201-A']"
1089,401140567,"['MZH', nan, '201-B']"
1090,923356001,"['MS', 'High Rise', '7503-B']"
1091,378375022,"['MZH', nan, '202-A']"
1092,905358194,"['MS', 'High Rise', '7503-C']"
1093,226667389,"['MS', 'High Rise', '7503-D']"
1094,827452308,"['MZH', nan, '202-B']"
1095,938773405,"['NCA', 'Apt 3819', '20-C']"
1096,392088490,"['MZH', nan, '203-A']"
1097,424545196,"['MZH', nan, '203-B']"
1098,525527981,"['MS', 'High Rise', '7503-E']"
1099,525536206,"['MS', 'High Rise', '7503-F']"
1100,122776555,"['MS', 'High Rise', '7504-A']"
1101,425987102,"['MS', 'High Rise', '7504-B']"
1102,481135664,"['MZH', nan, '204-A']"
1103,556887088,"['MS', 'High Rise', '7504-C']"
1104,255118394,"['MS', 'High Rise', '7504-D']"
1105,665037884,"['MZH', nan, '204-B']"
1106,514010182,"['MS', 'High Rise', '7504-E']"
1107,568544332,"['MZH', nan, '205-A']"
1108,839347278,"['MS', 'High Rise', '7504-F']"
1109,496667729,"['MS', 'High Rise', '7601-A']"
1110,906062948,"['NCA', 'Apt 3819', '20-D']"
1111,247049330,"['MS', 'High Rise', '7601-B']"
1112,951372926,"['MS', 'High Rise', '7601-C']"
1113,901057674,"['NCA', 'Apt 3819', '1-A']"
1114,430623891,"['NCA', 'Apt 3819', '1-B']"
1115,695823538,"['MS', 'High Rise', '7601-D']"
1116,930557127,"['MS', 'High Rise', '7601-E']"
1117,219663580,"['MZH', nan, '205-B']"
1118,963841259,"['NCA', 'Apt 3819', '1-C']"
1119,142716144,"['MS', 'High Rise', '7601-F']"
1120,102943989,"['MZH', nan, '206-A']"
1121,787819774,"['NCA', 'Apt 3819', '1-D']"
1122,667544841,"['MS', 'High Rise', '7602-A']"
1123,202124569,"['MS', 'High Rise', '7602-B']"
1124,925781292,"['NCA', 'Apt 3819', '2-A']"
1125,607759705,"['NCA', 'Apt 3819', '2-B']"
1126,277720425,"['NCA', 'Apt 3819', '2-C']"
1127,568561056,"['MS', 'High Rise', '7602-C']"
1128,650137017,"['MS', 'High Rise', '7602-D']"
1129,844213708,"['MS', 'High Rise', '7602-E']"
1130,619793870,"['MS', 'High Rise', '7602-F']"
1131,752561637,"['MZH', nan, '206-B']"
1132,489426409,"['MZH', nan, '207-A']"
1133,872418805,"['MS', 'High Rise', '7603-A']"
1134,746196499,"['MS', 'High Rise', '7603-B']"
1135,900804131,"['MS', 'High Rise', '7603-C']"
1136,119926318,"['NCA', 'Apt 3819', '2-D']"
1137,788164143,"['MS', 'High Rise', '7603-D']"
1138,341069366,"['NCA', 'Apt 3819', '3-A']"
1139,160493126,"['NCA', 'Apt 3819', '3-B']"
1140,893234759,"['MS', 'High Rise', '7603-E']"
1141,146689611,"['MS', 'High Rise', '7603-F']"
1142,108662362,"['MS', 'High Rise', '7604-A']"
1143,236293732,"['NCA', 'Apt 3819', '3-C']"
1144,585731700,"['NCA', 'Apt 3819', '3-D']"
1145,412503684,"['MS', 'High Rise', '7604-B']"
1146,819785367,"['MS', 'High Rise', '7604-C']"
