,RUID,Assigned Rooms
1076,662988800,"['NCA', 'Apt 3820', '27-A']"
1077,446486422,"['BH', nan, '418-B']"
1078,259230121,"['MS', 'Low Rise', '6302-E']"
1079,923624435,"['MS', 'Low Rise', '6302-F']"
1080,722984116,"['BH', nan, '419-A']"
1081,858677134,"['BH', nan, '419-B']"
1082,404493123,"['NCA', 'Apt 3820', '27-B']"
1083,616705617,"['BH', nan, '420-A']"
1084,542328878,"['MS', 'Low Rise', '6303-A']"
1085,722090351,"['MS', 'Low Rise', '6303-B']"
1086,427869437,"['BH', nan, '420-B']"
1087,355831030,"['MS', 'Low Rise', '6303-C']"
1088,358417655,"['BH', nan, '421-A']"
1089,964077815,"['MZH', nan, '206-B']"
1090,147007356,"['NCA', 'Apt 3820', '27-C']"
1091,398676605,"['NCA', 'Apt 3820', '27-D']"
1092,547990672,"['BH', nan, '421-B']"
1093,641326472,"['NCA', 'Apt 3820', '28-A']"
1094,157161387,"['BH', nan, '422-A']"
1095,351292885,"['MZH', nan, '207-A']"
1096,994191092,"['BH', nan, '422-B']"
1097,201592763,"['BH', nan, '423-A']"
1098,675173503,"['MZH', nan, '207-B']"
1099,101277655,"['MS', 'Low Rise', '6303-D']"
1100,599287527,"['NCA', 'Apt 3820', '28-B']"
1101,344020917,"['BH', nan, '423-B']"
1102,507689737,"['MS', 'Low Rise', '6303-E']"
1103,196141003,"['MS', 'Low Rise', '6303-F']"
1104,847929138,"['NCA', 'Apt 3820', '28-C']"
1105,997208679,"['BH', nan, '424-A']"
1106,705841762,"['BH', nan, '424-B']"
1107,187821512,"['NCA', 'Apt 3820', '28-D']"
1108,907070433,"['MS', 'Low Rise', '6304-A']"
1109,829936619,"['NCA', 'Apt 3820', '37-A']"
1110,534054822,"['MS', 'Low Rise', '6304-B']"
1111,356752160,"['BH', nan, '425-A']"
1112,806062213,"['NCA', 'Apt 3820', '37-B']"
1113,817173146,"['NCA', 'Apt 3820', '37-C']"
1114,891183331,"['NCA', 'Apt 3820', '37-D']"
1115,669612138,"['BH', nan, '425-B']"
1116,344585593,"['BH', nan, '426-A']"
1117,791635032,"['NCA', 'Apt 3820', '38-A']"
1118,960424035,"['NCA', 'Apt 3820', '38-B']"
1119,680652887,"['BH', nan, '426-B']"
1120,815996784,"['BH', nan, '427-A']"
1121,457657927,"['NCA', 'Apt 3820', '38-C']"
1122,291900764,"['NCA', 'Apt 3820', '38-D']"
1123,423158205,"['BH', nan, '427-B']"
1124,371942781,"['NCA', 'Apt 3820', '39-A']"
1125,757152611,"['MZH', nan, '208-A']"
1126,363328360,"['NCA', 'Apt 3820', '39-B']"
1127,355119431,"['NCA', 'Apt 3820', '39-C']"
1128,584355278,"['NCA', 'Apt 3820', '39-D']"
1129,706651954,"['BH', nan, '428-A']"
1130,150125808,"['BH', nan, '428-B']"
1131,256564265,"['MS', 'Low Rise', '6304-C']"
1132,955700856,"['MS', 'Low Rise', '6304-D']"
1133,125384054,"['NCA', 'Apt 3820', '40-A']"
1134,897427152,"['BH', nan, '429-A']"
1135,198164940,"['BH', nan, '429-B']"
1136,849391351,"['NCA', 'Apt 3820', '40-B']"
1137,641557883,"['MZH', nan, '208-B']"
1138,876352963,"['NCA', 'Apt 3820', '40-C']"
1139,112788948,"['MS', 'Low Rise', '6304-E']"
1140,154153023,"['MZH', nan, '209-A']"
1141,643620870,"['MZH', nan, '209-B']"
1142,228845241,"['NCA', 'Apt 3820', '40-D']"
1143,235818647,"['NCA', 'Apt 3820', '29-A']"
1144,614764855,"['MZH', nan, '210-A']"
1145,241055103,"['MS', 'Low Rise', '6304-F']"
1146,266308233,"['MS', 'High Rise', '7101-A']"
1147,148344054,"['MZH', nan, '210-B']"
1148,856829307,"['NCA', 'Apt 3820', '29-B']"
1149,651444328,"['NCA', 'Apt 3820', '29-C']"
1150,182235922,"['NCA', 'Apt 3820', '29-D']"
1151,782634410,"['BH', nan, '430-A']"
1152,206675375,"['NCA', 'Apt 3820', '30-A']"
1153,904757645,"['BH', nan, '430-B']"
1154,152094905,"['MZH', nan, '211-A']"
1155,229756433,"['NCA', 'Apt 3820', '30-B']"
1156,478993013,"['BH', nan, '431-A']"
1157,851649915,"['BH', nan, '431-B']"
1158,640108048,"['NCA', 'Apt 3820', '30-C']"
1159,453406463,"['BH', nan, '432-A']"
1160,634536904,"['NCA', 'Apt 3820', '30-D']"
1161,160958447,"['NCA', 'Apt 3820', '31-A']"
1162,927201615,"['MZH', nan, '211-B']"
1163,769722067,"['MZH', nan, '212-A']"
1164,403999270,"['MS', 'High Rise', '7101-B']"
1165,489601570,"['NCA', 'Apt 3820', '31-B']"
1166,452859016,"['MZH', nan, '212-B']"
1167,130001212,"['BH', nan, '432-B']"
1168,675385024,"['BH', nan, '433-A']"
1169,970215067,"['NCA', 'Apt 3820', '31-C']"
1170,650958091,"['NCA', 'Apt 3820', '31-D']"
1171,696576333,"['BH', nan, '433-B']"
1172,205424704,"['MZH', nan, '213-A']"
1173,997750799,"['MZH', nan, '213-B']"
1174,532294513,"['MS', 'High Rise', '7101-C']"
1175,647362068,"['MS', 'High Rise', '7101-D']"
1176,945792211,"['MZH', nan, '214-A']"
1177,437038616,"['MZH', nan, '214-B']"
1178,854196009,"['MS', 'High Rise', '7101-E']"
1179,491381892,"['MZH', nan, '215-A']"
1180,266622256,"['MS', 'High Rise', '7101-F']"
1181,709908446,"['MS', 'High Rise', '7201-A']"
1182,235802103,"['NCA', 'Apt 3820', '32-A']"
1183,976354782,"['MZH', nan, '215-B']"
1184,996939041,"['MS', 'High Rise', '7201-B']"
1185,139913545,"['NCA', 'Apt 3820', '32-B']"
1186,285678471,"['MS', 'High Rise', '7201-C']"
1187,328190988,"['NCA', 'Apt 3820', '32-C']"
1188,517711704,"['MS', 'High Rise', '7201-D']"
1189,541772698,"['NCA', 'Apt 3820', '32-D']"
1190,723318403,"['MS', 'High Rise', '7201-E']"
1191,589972505,"['NCA', 'Apt 3820', '41-A']"
1192,757792264,"['MS', 'High Rise', '7201-F']"
1193,605459901,"['MS', 'High Rise', '7202-A']"
1194,278021744,"['MZH', nan, '216-A']"
1195,381849738,"['MZH', nan, '216-B']"
1196,622590489,"['NCA', 'Apt 3820', '41-B']"
1197,113021296,"['MS', 'High Rise', '7202-B']"
1198,814055772,"['MZH', nan, '217-A']"
1199,453470826,"['MS', 'High Rise', '7202-C']"
1200,140367815,"['NCA', 'Apt 3820', '41-C']"
1201,472418151,"['MS', 'High Rise', '7202-D']"
1202,757728169,"['MS', 'High Rise', '7202-E']"
1203,867971029,"['MS', 'High Rise', '7202-F']"
1204,929006303,"['NCA', 'Apt 3820', '41-D']"
1205,352861794,"['MS', 'High Rise', '7203-A']"
1206,636477356,"['MS', 'High Rise', '7203-B']"
1207,206001479,"['MS', 'High Rise', '7203-C']"
1208,607026138,"['NCA', 'Apt 3820', '42-A']"
1209,861315507,"['NCA', 'Apt 3820', '42-B']"
1210,340741127,"['MS', 'High Rise', '7203-D']"
1211,535089649,"['MZH', nan, '217-B']"
1212,368065861,"['NCA', 'Apt 3820', '42-C']"
1213,780940859,"['NCA', 'Apt 3820', '42-D']"
1214,689416278,"['NCA', 'Apt 3820', '43-A']"
1215,949367149,"['MS', 'High Rise', '7203-E']"
1216,373867126,"['MS', 'High Rise', '7203-F']"
1217,475472454,"['MZH', nan, '218-A']"
1218,642576602,"['MS', 'High Rise', '7204-A']"
1219,685968514,"['MS', 'High Rise', '7204-B']"
1220,514151836,"['MS', 'High Rise', '7204-C']"
1221,335418755,"['MS', 'High Rise', '7204-D']"
1222,572858397,"['MS', 'High Rise', '7204-E']"
1223,924565636,"['NCA', 'Apt 3820', '43-B']"
1224,319183445,"['MS', 'High Rise', '7204-F']"
1225,178484882,"['NCA', 'Apt 3820', '43-C']"
1226,117563058,"['NCA', 'Apt 3820', '43-D']"
1227,179623352,"['NCA', 'Apt 3820', '44-A']"
1228,766919150,"['MZH', nan, '218-B']"
1229,499666951,"['NCA', 'Apt 3820', '44-B']"
1230,880909298,"['MS', 'High Rise', '7301-A']"
1231,261479760,"['MS', 'High Rise', '7301-B']"
1232,361610445,"['NCA', 'Apt 3820', '44-C']"
1233,675447551,"['NCA', 'Apt 3820', '44-D']"
1234,793963875,"['MZH', nan, '219-A']"
1235,489612065,"['MS', 'High Rise', '7301-C']"
1236,212495182,"['MS', 'High Rise', '7301-D']"
1237,576644983,"['NCA', 'Apt 3820', '33-A']"
1238,116581248,"['MS', 'High Rise', '7301-E']"
1239,197279174,"['NCA', 'Apt 3820', '33-B']"
1240,110983230,"['MZH', nan, '219-B']"
1241,533758434,"['NCA', 'Apt 3820', '33-C']"
1242,212250825,"['MS', 'High Rise', '7301-F']"
1243,643253098,"['NCA', 'Apt 3820', '33-D']"
1244,653176688,"['NCA', 'Apt 3820', '34-A']"
1245,866318192,"['MZH', nan, '220-A']"
1246,580425861,"['MS', 'High Rise', '7302-A']"
1247,295581509,"['MS', 'High Rise', '7302-B']"
1248,634449898,"['MS', 'High Rise', '7302-C']"
1249,783502650,"['MZH', nan, '220-B']"
1250,138900656,"['MZH', nan, '221-A']"
1251,668117170,"['MZH', nan, '221-B']"
1252,519211798,"['MS', 'High Rise', '7302-D']"
1253,937051033,"['MS', 'High Rise', '7302-E']"
1254,968127969,"['NCA', 'Apt 3820', '34-B']"
1255,263761110,"['MS', 'High Rise', '7302-F']"
1256,709388631,"['MS', 'High Rise', '7303-A']"
1257,335019142,"['MZH', nan, '222-A']"
1258,692861919,"['MS', 'High Rise', '7303-B']"
1259,267412471,"['MS', 'High Rise', '7303-C']"
1260,382996966,"['MS', 'High Rise', '7303-D']"
1261,912353567,"['NCA', 'Apt 3820', '34-C']"
1262,252843593,"['NCA', 'Apt 3820', '34-D']"
1263,990285547,"['MS', 'High Rise', '7303-E']"
1264,549150224,"['MS', 'High Rise', '7303-F']"
1265,318661961,"['MS', 'High Rise', '7304-A']"
1266,830701575,"['MS', 'High Rise', '7304-B']"
1267,363516624,"['NCA', 'Apt 3820', '35-A']"
1268,843272853,"['MS', 'High Rise', '7304-C']"
1269,919928304,"['MS', 'High Rise', '7304-D']"
1270,320472063,"['MS', 'High Rise', '7304-E']"
1271,448705291,"['NCA', 'Apt 3820', '35-B']"
1272,552442581,"['MS', 'High Rise', '7304-F']"
1273,815883022,"['MS', 'High Rise', '7401-A']"
1274,986062043,"['NCA', 'Apt 3820', '35-C']"
1275,330126607,"['MS', 'High Rise', '7401-B']"
1276,713106662,"['MS', 'High Rise', '7401-C']"
1277,616454897,"['MS', 'High Rise', '7401-D']"
1278,779019273,"['MS', 'High Rise', '7401-E']"
1279,679166516,"['MZH', nan, '222-B']"
1280,369229967,"['MS', 'High Rise', '7401-F']"
1281,219807836,"['MS', 'High Rise', '7402-A']"
1282,413398635,"['NCA', 'Apt 3820', '35-D']"
1283,440339928,"['MS', 'High Rise', '7402-B']"
1284,935479198,"['MS', 'High Rise', '7402-C']"
1285,779792751,"['NCA', 'Apt 3820', '36-A']"
1286,817348466,"['NCA', 'Apt 3820', '36-B']"
1287,741187828,"['NCA', 'Apt 3820', '36-C']"
1288,477214529,"['MS', 'High Rise', '7402-D']"
1289,304877686,"['NCA', 'Apt 3820', '36-D']"
1290,270500212,"['MS', 'High Rise', '7402-E']"
1291,917168833,"['MS', 'High Rise', '7402-F']"
1292,622068512,"['MS', 'High Rise', '7403-A']"
1293,565069464,"['MS', 'High Rise', '7403-B']"
1294,845172902,"['NCA', 'Apt 3820', '45-A']"
1295,350094260,"['NCA', 'Apt 3820', '45-B']"
1296,534580129,"['MS', 'High Rise', '7403-C']"
1297,678368975,"['MS', 'High Rise', '7403-D']"
1298,548997229,"['NCA', 'Apt 3820', '45-C']"
1299,346582004,"['MZH', nan, '223-A']"
1300,879703939,"['MS', 'High Rise', '7403-E']"
1301,265667744,"['MS', 'High Rise', '7403-F']"
1302,840966414,"['MS', 'High Rise', '7404-A']"
1303,565395260,"['MS', 'High Rise', '7404-B']"
1304,815104564,"['MS', 'High Rise', '7404-C']"
1305,503244113,"['MS', 'High Rise', '7404-D']"
1306,547335569,"['MS', 'High Rise', '7404-E']"
1307,143819933,"['MS', 'High Rise', '7404-F']"
1308,870615297,"['MS', 'High Rise', '7501-A']"
1309,892493218,"['NCA', 'Apt 3820', '45-D']"
1310,926718763,"['MS', 'High Rise', '7501-B']"
1311,760332669,"['MS', 'High Rise', '7501-C']"
1312,409405623,"['MS', 'High Rise', '7501-D']"
1313,564153850,"['MS', 'High Rise', '7501-E']"
1314,173766193,"['MS', 'High Rise', '7501-F']"
1315,797706626,"['MZH', nan, '223-B']"
1316,781868527,"['MZH', nan, '224-A']"
1317,872639866,"['MZH', nan, '224-B']"
1318,100400484,"['MS', 'High Rise', '7502-A']"
1319,371281525,"['MS', 'High Rise', '7502-B']"
1320,157645797,"['MS', 'High Rise', '7502-C']"
1321,106172154,"['MS', 'High Rise', '7502-D']"
1322,252342763,"['MS', 'High Rise', '7502-E']"
1323,115863810,"['NCA', 'Apt 3820', '46-A']"
1324,944167622,"['MS', 'High Rise', '7502-F']"
1325,336073377,"['MS', 'High Rise', '7503-A']"
1326,439478052,"['MS', 'High Rise', '7503-B']"
1327,646887427,"['MZH', nan, '225-A']"
1328,161686511,"['NCA', 'Apt 3820', '46-B']"
1329,310320779,"['NCA', 'Apt 3820', '46-C']"
1330,938069974,"['NCA', 'Apt 3820', '46-D']"
1331,740899683,"['MS', 'High Rise', '7503-C']"
1332,301424756,"['NCA', 'Apt 3820', '47-A']"
1333,502115128,"['NCA', 'Apt 3820', '47-B']"
1334,273786939,"['MZH', nan, '225-B']"
1335,703100485,"['NCA', 'Apt 3820', '47-C']"
1336,939470263,"['MS', 'High Rise', '7503-D']"
1337,221926956,"['NCA', 'Apt 3820', '47-D']"
1338,641031408,"['MZH', nan, '226-A']"
1339,439320072,"['NCA', 'Apt 3820', '48-A']"
1340,307196373,"['MS', 'High Rise', '7503-E']"
1341,750422020,"['MZH', nan, '226-B']"
1342,780939175,"['MS', 'High Rise', '7503-F']"
1343,448504198,"['MS', 'High Rise', '7504-A']"
1344,503732721,"['MS', 'High Rise', '7504-B']"
1345,825212151,"['MZH', nan, '227-A']"
1346,532256221,"['MS', 'High Rise', '7504-C']"
1347,255848212,"['MS', 'High Rise', '7504-D']"
1348,464385662,"['MS', 'High Rise', '7504-E']"
1349,589711710,"['NCA', 'Apt 3820', '48-B']"
1350,684288393,"['MS', 'High Rise', '7504-F']"
1351,193954416,"['NCA', 'Apt 3820', '48-C']"
1352,676879426,"['MS', 'High Rise', '7601-A']"
1353,434837541,"['NCA', 'Apt 3820', '48-D']"
1354,353453334,"['MS', 'High Rise', '7601-B']"
1355,387778076,"['NCA', 'Apt 3821', '50-A']"
1356,668694777,"['NCA', 'Apt 3821', '50-B']"
1357,246894607,"['NCA', 'Apt 3821', '50-C']"
1358,467263985,"['MS', 'High Rise', '7601-C']"
1359,685518519,"['MS', 'High Rise', '7601-D']"
1360,208168768,"['MZH', nan, '227-B']"
1361,631681896,"['MS', 'High Rise', '7601-E']"
1362,779252484,"['MS', 'High Rise', '7601-F']"
1363,881387970,"['NCA', 'Apt 3821', '50-D']"
1364,175375094,"['NCA', 'Apt 3821', '51-A']"
1365,758097918,"['MS', 'High Rise', '7602-A']"
1366,931246376,"['MS', 'High Rise', '7602-B']"
1367,625038353,"['MS', 'High Rise', '7602-C']"
1368,314570754,"['MS', 'High Rise', '7602-D']"
1369,595792762,"['NCA', 'Apt 3821', '51-B']"
1370,400038702,"['MS', 'High Rise', '7602-E']"
1371,569231237,"['NCA', 'Apt 3821', '51-C']"
1372,792426691,"['MS', 'High Rise', '7602-F']"
1373,451610800,"['NCA', 'Apt 3821', '51-D']"
1374,712312066,"['MZH', nan, '228-A']"
1375,990043362,"['MS', 'High Rise', '7603-A']"
1376,881370192,"['NCA', 'Apt 3821', '52-A']"
1377,831851619,"['MS', 'High Rise', '7603-B']"
1378,962791202,"['MS', 'High Rise', '7603-C']"
1379,528701579,"['MS', 'High Rise', '7603-D']"
1380,101541349,"['NCA', 'Apt 3821', '52-B']"
1381,677086511,"['NCA', 'Apt 3821', '52-C']"
1382,609520356,"['MZH', nan, '228-B']"
1383,390526351,"['MZH', nan, '229-A']"
1384,660214353,"['NCA', 'Apt 3821', '52-D']"
1385,864806367,"['MS', 'High Rise', '7603-E']"
1386,523209293,"['MS', 'High Rise', '7603-F']"
1387,527082838,"['MS', 'High Rise', '7604-A']"
1388,942804638,"['MS', 'High Rise', '7604-B']"
1389,739090770,"['MS', 'High Rise', '7604-C']"
1390,578200288,"['MS', 'High Rise', '7604-D']"
1391,529708447,"['NCA', 'Apt 3821', '49-A']"
1392,555012696,"['NCA', 'Apt 3821', '49-B']"
1393,578128972,"['NCA', 'Apt 3821', '49-C']"
1394,181293295,"['MS', 'High Rise', '7604-E']"
1395,937473183,"['MZH', nan, '229-B']"
1396,310383546,"['MS', 'High Rise', '7604-F']"
1397,645781577,"['NCA', 'Apt 3821', '49-D']"
1398,120728086,"['NCA', 'Apt 3821', '61-A']"
1399,409854217,"['MZH', nan, '230-A']"
1400,142315981,"['MS', 'High Rise', '7701-A']"
1401,960778102,"['MS', 'High Rise', '7701-B']"
1402,211571668,"['NCA', 'Apt 3821', '61-B']"
1403,529917899,"['MS', 'High Rise', '7701-C']"
1404,626025049,"['NCA', 'Apt 3821', '61-C']"
1405,563930408,"['MS', 'High Rise', '7701-D']"
1406,829465640,"['MS', 'High Rise', '7701-E']"
1407,315752284,"['MS', 'High Rise', '7701-F']"
1408,522625204,"['NCA', 'Apt 3821', '61-D']"
1409,235297338,"['MS', 'High Rise', '7702-A']"
1410,231787557,"['MS', 'High Rise', '7702-B']"
1411,110824852,"['MS', 'High Rise', '7702-C']"
1412,892197296,"['MZH', nan, '230-B']"
1413,290165493,"['MS', 'High Rise', '7702-D']"
1414,151181736,"['NCA', 'Apt 3821', '62-A']"
1415,645408638,"['MZH', nan, '231-A']"
1416,181985247,"['MS', 'High Rise', '7702-E']"
1417,583734050,"['NCA', 'Apt 3821', '62-B']"
1418,581059571,"['MS', 'High Rise', '7702-F']"
1419,227587940,"['NCA', 'Apt 3821', '62-C']"
1420,970955897,"['NCA', 'Apt 3821', '62-D']"
1421,682163182,"['NCA', 'Apt 3821', '63-A']"
1422,388914047,"['NCA', 'Apt 3821', '63-B']"
1423,205924206,"['NCA', 'Apt 3821', '63-C']"
1424,169206204,"['MS', 'High Rise', '7703-A']"
1425,186440668,"['MS', 'High Rise', '7703-B']"
1426,720943516,"['MS', 'High Rise', '7703-C']"
1427,693148250,"['MZH', nan, '231-B']"
1428,704009774,"['MZH', nan, '232-A']"
1429,260159561,"['NCA', 'Apt 3821', '63-D']"
1430,743729721,"['MZH', nan, '232-B']"
1431,758106865,"['MS', 'High Rise', '7703-D']"
1432,236427219,"['MZH', nan, '233-A']"
1433,522523035,"['MZH', nan, '233-B']"
1434,849602917,"['NCA', 'Apt 3821', '64-A']"
1435,166677493,"['MS', 'High Rise', '7703-E']"
1436,656390369,"['MS', 'High Rise', '7703-F']"
1437,145823196,"['MS', 'High Rise', '7704-A']"
1438,760848559,"['MS', 'High Rise', '7704-B']"
1439,814495139,"['MZH', nan, '301-A']"
1440,637161259,"['NCA', 'Apt 3821', '64-B']"
1441,671415567,"['MZH', nan, '301-B']"
1442,879949160,"['NCA', 'Apt 3821', '64-C']"
1443,830512151,"['MS', 'High Rise', '7704-C']"
1444,566388084,"['NCA', 'Apt 3821', '64-D']"
1445,811562106,"['MS', 'High Rise', '7704-D']"
1446,210733021,"['MS', 'High Rise', '7704-E']"
1447,782558941,"['MS', 'High Rise', '7704-F']"
1448,784694723,"['NCA', 'Apt 3821', '53-A']"
1449,599367934,"['MZH', nan, '302-A']"
1450,684350679,"['MS', 'High Rise', '7801-A']"
1451,107348870,"['NCA', 'Apt 3821', '53-B']"
1452,193419803,"['MS', 'High Rise', '7801-B']"
1453,688134247,"['MS', 'High Rise', '7801-C']"
1454,651180929,"['MZH', nan, '302-B']"
1455,318434841,"['MZH', nan, '303-A']"
1456,623018099,"['MS', 'High Rise', '7801-D']"
1457,499371607,"['MZH', nan, '303-B']"
1458,137859193,"['NCA', 'Apt 3821', '53-C']"
1459,279804429,"['NCA', 'Apt 3821', '53-D']"
1460,804357368,"['NCA', 'Apt 3821', '54-A']"
1461,897836464,"['NCA', 'Apt 3821', '54-B']"
1462,687817807,"['MS', 'High Rise', '7801-E']"
1463,380554710,"['MS', 'High Rise', '7801-F']"
1464,461848946,"['NCA', 'Apt 3821', '54-C']"
1465,753105939,"['MS', 'High Rise', '7802-A']"
1466,641820412,"['NCA', 'Apt 3821', '54-D']"
1467,231064807,"['NCA', 'Apt 3821', '55-A']"
1468,911098707,"['MZH', nan, '304-A']"
1469,285687551,"['NCA', 'Apt 3821', '55-B']"
1470,334954317,"['NCA', 'Apt 3821', '55-C']"
1471,566129749,"['MZH', nan, '304-B']"
1472,126626104,"['MS', 'High Rise', '7802-B']"
1473,730067784,"['MS', 'High Rise', '7802-C']"
1474,389625159,"['MS', 'High Rise', '7802-D']"
1475,181846206,"['MS', 'High Rise', '7802-E']"
1476,353703005,"['NCA', 'Apt 3821', '55-D']"
1477,415811551,"['MS', 'High Rise', '7802-F']"
1478,281935425,"['MS', 'High Rise', '7803-A']"
1479,879869758,"['MS', 'High Rise', '7803-B']"
1480,995568020,"['MS', 'High Rise', '7803-C']"
1481,308073090,"['NCA', 'Apt 3821', '56-A']"
1482,551828857,"['MS', 'High Rise', '7803-D']"
1483,861420119,"['MS', 'High Rise', '7803-E']"
1484,932239187,"['MS', 'High Rise', '7803-F']"
1485,379523423,"['MZH', nan, '305-A']"
1486,735514799,"['MS', 'High Rise', '7804-A']"
1487,530903454,"['MZH', nan, '305-B']"
1488,207141055,"['MS', 'High Rise', '7804-B']"
1489,736588680,"['NCA', 'Apt 3821', '56-B']"
1490,130849184,"['MS', 'High Rise', '7804-C']"
1491,608179551,"['MS', 'High Rise', '7804-D']"
1492,713776321,"['MS', 'High Rise', '7804-E']"
1493,454804972,"['MS', 'High Rise', '7804-F']"
1494,582764002,"['MS', 'High Rise', '7901-A']"
1495,835518913,"['NCA', 'Apt 3821', '56-C']"
1496,924976383,"['NCA', 'Apt 3821', '56-D']"
1497,390126186,"['NCA', 'Apt 3821', '65-A']"
1498,580994970,"['MZH', nan, '306-A']"
1499,599540285,"['NCA', 'Apt 3821', '65-B']"
1500,408019826,"['MZH', nan, '306-B']"
1501,839947282,"['MS', 'High Rise', '7901-B']"
1502,857484859,"['MZH', nan, '307-A']"
1503,991865099,"['MZH', nan, '307-B']"
1504,118541725,"['NCA', 'Apt 3821', '65-C']"
1505,845137883,"['MZH', nan, '308-A']"
1506,885682541,"['NCA', 'Apt 3821', '65-D']"
1507,752819942,"['MS', 'High Rise', '7901-C']"
1508,323159134,"['MZH', nan, '308-B']"
1509,159346348,"['MS', 'High Rise', '7901-D']"
1510,902456575,"['MS', 'High Rise', '7901-E']"
1511,440319403,"['NCA', 'Apt 3821', '66-A']"
1512,761000803,"['MS', 'High Rise', '7901-F']"
1513,897000039,"['NCA', 'Apt 3821', '66-B']"
1514,545285740,"['MZH', nan, '309-A']"
1515,765793121,"['MS', 'High Rise', '7902-A']"
1516,694828868,"['MS', 'High Rise', '7902-B']"
1517,686112278,"['MZH', nan, '309-B']"
1518,595614361,"['MS', 'High Rise', '7902-C']"
1519,703411296,"['MS', 'High Rise', '7902-D']"
1520,627520397,"['NCA', 'Apt 3821', '66-C']"
1521,238456661,"['NCA', 'Apt 3821', '66-D']"
1522,448602732,"['NCA', 'Apt 3821', '67-A']"
1523,656653442,"['MZH', nan, '310-A']"
1524,318413604,"['NCA', 'Apt 3821', '67-B']"
1525,421432388,"['NCA', 'Apt 3821', '67-C']"
1526,854923439,"['MS', 'High Rise', '7902-E']"
1527,541180937,"['MS', 'High Rise', '7902-F']"
1528,927096772,"['MS', 'High Rise', '7903-A']"
1529,533010938,"['MS', 'High Rise', '7903-B']"
1530,199372030,"['MS', 'High Rise', '7903-C']"
1531,154225587,"['MS', 'High Rise', '7903-D']"
1532,844860173,"['NCA', 'Apt 3821', '67-D']"
1533,630033447,"['MS', 'High Rise', '7903-E']"
1534,704784444,"['MS', 'High Rise', '7903-F']"
1535,226817859,"['MS', 'High Rise', '7904-A']"
1536,382547299,"['NCA', 'Apt 3821', '68-A']"
1537,629640966,"['NCA', 'Apt 3821', '68-B']"
1538,335397258,"['MZH', nan, '310-B']"
1539,438476906,"['MS', 'High Rise', '7904-B']"
1540,446231276,"['MS', 'High Rise', '7904-C']"
1541,484803479,"['MS', 'High Rise', '7904-D']"
1542,709401652,"['MS', 'High Rise', '7904-E']"
1543,907684917,"['MS', 'High Rise', '7904-F']"
1544,167819636,"['MS', 'High Rise', '7001-A']"
1545,572402743,"['MZH', nan, '311-A']"
1546,761835573,"['MS', 'High Rise', '7001-B']"
1547,259138769,"['NCA', 'Apt 3821', '68-C']"
1548,216218949,"['NCA', 'Apt 3821', '68-D']"
1549,366109617,"['NCA', 'Apt 3821', '57-A']"
1550,515559907,"['NCA', 'Apt 3821', '57-B']"
1551,901364237,"['NCA', 'Apt 3821', '57-C']"
1552,900526576,"['MS', 'High Rise', '7001-C']"
1553,561274146,"['MS', 'High Rise', '7001-D']"
1554,813206668,"['MZH', nan, '311-B']"
1555,217582071,"['MS', 'High Rise', '7001-E']"
1556,536532031,"['MS', 'High Rise', '7001-F']"
1557,692322856,"['MZH', nan, '312-A']"
1558,549862078,"['MS', 'High Rise', '7002-A']"
1559,262815640,"['NCA', 'Apt 3821', '57-D']"
1560,294237396,"['MS', 'High Rise', '7002-B']"
1561,361043405,"['MS', 'High Rise', '7002-C']"
1562,665367342,"['MS', 'High Rise', '7002-D']"
1563,345101612,"['NCA', 'Apt 3821', '58-A']"
1564,117743376,"['MS', 'High Rise', '7002-E']"
1565,567583671,"['MS', 'High Rise', '7002-F']"
1566,141565380,"['NCA', 'Apt 3821', '58-B']"
1567,233162418,"['NCA', 'Apt 3821', '58-C']"
1568,415540944,"['NCA', 'Apt 3821', '58-D']"
1569,443431178,"['MS', 'High Rise', '7003-A']"
1570,730538857,"['NCA', 'Apt 3821', '59-A']"
1571,872170431,"['NCA', 'Apt 3821', '59-B']"
1572,733508541,"['MS', 'High Rise', '7003-B']"
1573,374280529,"['MS', 'High Rise', '7003-C']"
1574,809952600,"['MS', 'High Rise', '7003-D']"
1575,507273981,"['MS', 'High Rise', '7003-E']"
1576,574155248,"['MS', 'High Rise', '7003-F']"
1577,690662190,"['MS', 'High Rise', '7004-A']"
1578,922206514,"['MS', 'High Rise', '7004-B']"
1579,252855799,"['NCA', 'Apt 3821', '59-C']"
1580,960389658,"['NCA', 'Apt 3821', '59-D']"
1581,626761271,"['NCA', 'Apt 3821', '60-A']"
1582,990100111,"['NCA', 'Apt 3821', '60-B']"
1583,387304693,"['MS', 'High Rise', '7004-C']"
1584,236643966,"['MS', 'High Rise', '7004-D']"
1585,797865371,"['MS', 'High Rise', '7004-E']"
1586,325103181,"['MS', 'High Rise', '7004-F']"
1587,875603300,"['MZH', nan, '312-B']"
1588,654909799,"['MZH', nan, '313-A']"
1589,344499048,"['NCA', 'Apt 3821', '60-C']"
1590,511992348,"['NCA', 'Apt 3821', '60-D']"
1591,434863481,"['MZH', nan, '313-B']"
1592,324630388,"['MZH', nan, '314-A']"
1593,794916999,"['MZH', nan, '314-B']"
1594,208305019,"['NCA', 'Apt 3821', '69-A']"
1595,420740810,"['MZH', nan, '315-A']"
1596,182806221,"['NCA', 'Apt 3821', '69-B']"
1597,872748473,"['MZH', nan, '315-B']"
1598,566950607,"['NCA', 'Apt 3821', '69-C']"
