,RUID,Assigned Rooms
1200,733028908,"['BS', 'East', '109B-D']"
1201,271836711,"['BS', 'East', '110A-A']"
1202,342150878,"['BS', 'East', '110A-B']"
1203,715998606,"['BS', 'East', '110A-C']"
1204,220679114,"['BS', 'East', '110A-D']"
1205,855412750,"['BS', 'East', '110B-A']"
1206,699726448,"['BS', 'East', '110B-B']"
1207,811844416,"['BS', 'East', '110B-C']"
1208,504026566,"['BS', 'East', '110B-D']"
1209,474809400,"['BS', 'East', '111A-A']"
1210,171230417,"['BS', 'East', '111A-B']"
1211,298901509,"['BS', 'East', '111A-C']"
1212,730769293,"['BS', 'East', '111A-D']"
1213,570415751,"['BS', 'East', '111B-A']"
1214,853783916,"['BS', 'East', '111B-B']"
1215,871630802,"['BS', 'East', '111B-C']"
1216,578217757,"['BS', 'East', '111B-D']"
1217,285144094,"['BS', 'East', '112-A']"
1218,623786777,"['BS', 'East', '112-B']"
1219,582801307,"['BS', 'East', '112-C']"
1220,275010301,"['BS', 'East', '112-D']"
1221,374646995,"['BS', 'East', '201A-A']"
1222,852665751,"['BS', 'East', '201A-B']"
1223,220417849,"['BS', 'East', '201A-C']"
1224,832688353,"['BS', 'East', '201A-D']"
1225,747586089,"['BS', 'East', '201B-A']"
1226,222133989,"['BS', 'East', '201B-B']"
1227,457579383,"['BS', 'East', '201B-C']"
1228,502567836,"['BS', 'East', '201B-D']"
1229,778829888,"['BS', 'East', '202A-A']"
1230,920559714,"['BS', 'East', '202A-B']"
1231,373348904,"['BS', 'East', '202A-C']"
1232,402401537,"['BS', 'East', '202A-D']"
1233,394255656,"['BS', 'East', '202B-A']"
1234,636628235,"['SA', 'Apt 133 - 148', '133-A']"
1235,947968802,"['SA', 'Apt 133 - 148', '133-B']"
1236,112859131,"['BS', 'East', '202B-B']"
1237,551852886,"['SA', 'Apt 133 - 148', '133-C']"
1238,873591164,"['SA', 'Apt 133 - 148', '133-D']"
1239,765060458,"['SA', 'Apt 133 - 148', '134-A']"
1240,131125423,"['SA', 'Apt 133 - 148', '134-B']"
1241,386962291,"['BS', 'East', '202B-C']"
1242,117525509,"['SA', 'Apt 133 - 148', '134-C']"
1243,192629323,"['BS', 'East', '202B-D']"
1244,846597440,"['SA', 'Apt 133 - 148', '134-D']"
1245,222891387,"['SA', 'Apt 133 - 148', '141-A']"
1246,499489169,"['BS', 'East', '203A-A']"
1247,269968504,"['BS', 'East', '203A-B']"
1248,975350048,"['BS', 'East', '203A-C']"
1249,857542321,"['SA', 'Apt 133 - 148', '141-B']"
1250,404167352,"['BS', 'East', '203A-D']"
1251,576756487,"['SA', 'Apt 133 - 148', '141-C']"
1252,288427367,"['BS', 'East', '203B-A']"
1253,895557022,"['BS', 'East', '203B-B']"
1254,170008579,"['BS', 'East', '203B-C']"
1255,172429847,"['SA', 'Apt 133 - 148', '141-D']"
1256,910602632,"['BS', 'East', '203B-D']"
1257,213178528,"['SA', 'Apt 133 - 148', '142-A']"
1258,285422354,"['SA', 'Apt 133 - 148', '142-B']"
1259,910020139,"['SA', 'Apt 133 - 148', '142-C']"
1260,745898400,"['BS', 'East', '204A-A']"
1261,698550262,"['SA', 'Apt 133 - 148', '142-D']"
1262,724454371,"['SA', 'Apt 133 - 148', '135-A']"
1263,832015925,"['SA', 'Apt 133 - 148', '135-B']"
1264,949797271,"['BS', 'East', '204A-B']"
1265,186706365,"['SA', 'Apt 133 - 148', '135-C']"
1266,327230181,"['SA', 'Apt 133 - 148', '135-D']"
1267,114730323,"['BS', 'East', '204A-C']"
1268,340648202,"['BS', 'East', '204A-D']"
1269,681359606,"['SA', 'Apt 133 - 148', '136-A']"
1270,953891067,"['SA', 'Apt 133 - 148', '136-B']"
1271,916091970,"['SA', 'Apt 133 - 148', '136-C']"
1272,209352492,"['SA', 'Apt 133 - 148', '136-D']"
1273,736730773,"['SA', 'Apt 133 - 148', '143-A']"
1274,679617778,"['SA', 'Apt 133 - 148', '143-B']"
1275,706207019,"['BS', 'East', '204B-A']"
1276,338465166,"['SA', 'Apt 133 - 148', '143-C']"
1277,681131052,"['BS', 'East', '204B-B']"
1278,164758435,"['SA', 'Apt 133 - 148', '143-D']"
1279,456583598,"['BS', 'East', '204B-C']"
1280,904936757,"['SA', 'Apt 133 - 148', '144-A']"
1281,786574426,"['BS', 'East', '204B-D']"
1282,438472901,"['BS', 'East', '205A-A']"
1283,450539299,"['SA', 'Apt 133 - 148', '144-B']"
1284,851624275,"['BS', 'East', '205A-B']"
1285,841904446,"['SA', 'Apt 133 - 148', '144-C']"
1286,177484257,"['SA', 'Apt 133 - 148', '144-D']"
1287,535141249,"['SA', 'Apt 133 - 148', '137-A']"
1288,644093257,"['SA', 'Apt 133 - 148', '137-B']"
1289,283849842,"['BS', 'East', '205A-C']"
1290,965501468,"['SA', 'Apt 133 - 148', '137-C']"
1291,168043821,"['BS', 'East', '205A-D']"
1292,186798742,"['SA', 'Apt 133 - 148', '137-D']"
1293,351058258,"['BS', 'East', '205B-A']"
1294,688272249,"['SA', 'Apt 133 - 148', '138-A']"
1295,649505149,"['BS', 'East', '205B-B']"
1296,857902352,"['SA', 'Apt 133 - 148', '138-B']"
1297,518689199,"['BS', 'East', '205B-C']"
1298,584621022,"['SA', 'Apt 133 - 148', '138-C']"
1299,392103616,"['BS', 'East', '205B-D']"
1300,761013569,"['SA', 'Apt 133 - 148', '138-D']"
1301,144323751,"['SA', 'Apt 133 - 148', '145-A']"
1302,668942312,"['SA', 'Apt 133 - 148', '145-B']"
1303,234212223,"['BS', 'East', '206A-A']"
1304,688429319,"['SA', 'Apt 133 - 148', '145-C']"
1305,894059524,"['SA', 'Apt 133 - 148', '145-D']"
1306,371175427,"['SA', 'Apt 133 - 148', '146-A']"
1307,906647955,"['SA', 'Apt 133 - 148', '146-B']"
1308,481808761,"['BS', 'East', '206A-B']"
1309,404103070,"['BS', 'East', '206A-C']"
1310,146737893,"['SA', 'Apt 133 - 148', '146-C']"
1311,900398857,"['BS', 'East', '206A-D']"
1312,740338010,"['BS', 'East', '206B-A']"
1313,859192170,"['SA', 'Apt 133 - 148', '146-D']"
1314,899529345,"['SA', 'Apt 133 - 148', '147-A']"
1315,901840683,"['BS', 'East', '206B-B']"
1316,526567960,"['SA', 'Apt 133 - 148', '147-B']"
1317,317594570,"['SA', 'Apt 133 - 148', '147-C']"
1318,760785985,"['BS', 'East', '206B-C']"
1319,210719286,"['SA', 'Apt 133 - 148', '147-D']"
1320,884350912,"['BS', 'East', '206B-D']"
1321,672393103,"['SA', 'Apt 133 - 148', '148-A']"
1322,503240173,"['SA', 'Apt 133 - 148', '148-B']"
1323,487325596,"['BS', 'East', '207A-A']"
1324,598396162,"['BS', 'East', '207A-B']"
1325,585397160,"['BS', 'East', '207A-C']"
1326,461308229,"['SA', 'Apt 133 - 148', '148-C']"
1327,151351178,"['SA', 'Apt 133 - 148', '148-D']"
1328,955456927,"['SA', 'Apt 133 - 148', '139-A']"
1329,197413440,"['SA', 'Apt 133 - 148', '139-B']"
1330,418697449,"['SA', 'Apt 133 - 148', '139-C']"
1331,249380925,"['BS', 'East', '207A-D']"
1332,924248535,"['BS', 'East', '207B-A']"
1333,860091479,"['BS', 'East', '207B-B']"
1334,416193960,"['BS', 'East', '207B-C']"
1335,651123205,"['SA', 'Apt 133 - 148', '139-D']"
1336,963623481,"['BS', 'East', '207B-D']"
1337,141284445,"['SA', 'Apt 133 - 148', '140-A']"
1338,149063097,"['BS', 'East', '208-A']"
1339,828313442,"['SA', 'Apt 133 - 148', '140-B']"
1340,118122044,"['BS', 'East', '208-B']"
1341,702442880,"['BS', 'East', '208-C']"
1342,626157441,"['BS', 'East', '208-D']"
1343,881038684,"['BS', 'East', '209A-A']"
1344,800831739,"['BS', 'East', '209A-B']"
1345,299455853,"['BS', 'East', '209A-C']"
1346,432783598,"['BS', 'East', '209A-D']"
1347,507144282,"['BS', 'East', '209B-A']"
1348,997157729,"['SA', 'Apt 133 - 148', '140-C']"
1349,721203309,"['BS', 'East', '209B-B']"
1350,725457614,"['BS', 'East', '209B-C']"
1351,279281716,"['SA', 'Apt 133 - 148', '140-D']"
1352,910280131,"['SA', 'Apt 149 - 164', '149-A']"
1353,412876114,"['BS', 'East', '209B-D']"
1354,433092305,"['SA', 'Apt 149 - 164', '149-B']"
1355,505978242,"['BS', 'East', '210A-A']"
1356,967398430,"['SA', 'Apt 149 - 164', '149-C']"
1357,586602985,"['BS', 'East', '210A-B']"
1358,141496288,"['SA', 'Apt 149 - 164', '149-D']"
1359,733281354,"['SA', 'Apt 149 - 164', '150-A']"
1360,137626230,"['SA', 'Apt 149 - 164', '150-B']"
1361,475643757,"['BH', nan, '101-A']"
1362,261226526,"['BH', nan, '102-A']"
1363,427816198,"['BH', nan, '103-A']"
1364,807078092,"['BH', nan, '104-A']"
1365,845288429,"['BH', nan, '105-A']"
1366,716122849,"['BH', nan, '106-A']"
1367,852583953,"['BH', nan, '107-A']"
1368,854958786,"['BH', nan, '108-A']"
1369,626049633,"['BH', nan, '109-A']"
1370,461583356,"['BH', nan, '110-A']"
1371,290330480,"['BH', nan, '111-A']"
1372,559539550,"['BH', nan, '112-A']"
1373,283145616,"['BH', nan, '113-A']"
1374,280596945,"['BH', nan, '114-A']"
1375,888173631,"['BH', nan, '115-A']"
1376,143345817,"['BH', nan, '116-A']"
1377,694571312,"['BH', nan, '117-A']"
1378,118089242,"['BH', nan, '118-A']"
1379,755358750,"['BH', nan, '201-A']"
1380,688871210,"['BH', nan, '202-A']"
1381,782242674,"['BH', nan, '203-A']"
1382,778065337,"['BH', nan, '204-A']"
1383,647640021,"['BH', nan, '205-A']"
1384,795718037,"['BH', nan, '206-A']"
1385,632633326,"['BH', nan, '207-A']"
1386,384612177,"['BH', nan, '208-A']"
1387,304169466,"['BH', nan, '209-A']"
1388,641425103,"['BH', nan, '210-A']"
1389,884276028,"['BH', nan, '211-A']"
1390,476551417,"['BH', nan, '212-A']"
1391,641006507,"['BH', nan, '213-A']"
1392,904726467,"['BH', nan, '214-A']"
1393,820216364,"['BH', nan, '215-A']"
1394,403946532,"['BH', nan, '216-A']"
1395,351951678,"['BH', nan, '217-A']"
1396,488667909,"['BH', nan, '218-A']"
1397,225288080,"['BH', nan, '218-B']"
1398,648703642,"['BH', nan, '219-A']"
1399,382752070,"['BH', nan, '219-B']"
1400,366749696,"['BH', nan, '220-A']"
1401,582758568,"['BH', nan, '220-B']"
1402,917825942,"['BH', nan, '221-A']"
1403,588286621,"['BH', nan, '221-B']"
1404,449567056,"['BH', nan, '222-A']"
1405,461364959,"['BH', nan, '222-B']"
1406,814968100,"['BH', nan, '223-A']"
1407,219224631,"['BH', nan, '223-B']"
1408,647036588,"['BH', nan, '224-A']"
1409,990964221,"['BH', nan, '224-B']"
1410,768425538,"['BH', nan, '225-A']"
1411,198254472,"['BH', nan, '225-B']"
1412,288237242,"['BH', nan, '226-A']"
1413,170558294,"['BH', nan, '226-B']"
1414,805790550,"['BH', nan, '227-A']"
1415,588973475,"['BH', nan, '227-B']"
1416,425164532,"['BH', nan, '228-A']"
1417,947815474,"['BH', nan, '228-B']"
1418,939753175,"['BH', nan, '229-A']"
1419,389534533,"['BH', nan, '229-B']"
1420,262089020,"['BH', nan, '230-A']"
1421,163547978,"['BH', nan, '230-B']"
1422,970946600,"['BH', nan, '231-A']"
1423,976149332,"['BH', nan, '231-B']"
1424,648846636,"['BH', nan, '232-A']"
1425,511737841,"['BH', nan, '232-B']"
1426,529932731,"['BH', nan, '233-A']"
1427,322786474,"['BH', nan, '233-B']"
1428,452128451,"['BH', nan, '301-A']"
1429,640045592,"['BH', nan, '302-A']"
1430,551501877,"['BH', nan, '303-A']"
1431,187950121,"['BH', nan, '304-A']"
1432,980771961,"['BH', nan, '305-A']"
1433,109675483,"['BH', nan, '306-A']"
1434,962442220,"['BH', nan, '307-A']"
1435,453813841,"['BH', nan, '308-A']"
1436,324039092,"['BH', nan, '309-A']"
1437,293360784,"['BH', nan, '310-A']"
1438,881412963,"['BH', nan, '311-A']"
1439,691413537,"['BH', nan, '312-A']"
1440,112665781,"['BH', nan, '313-A']"
1441,806707035,"['BH', nan, '314-A']"
1442,408692360,"['BH', nan, '315-A']"
1443,676795678,"['BH', nan, '316-A']"
1444,227475908,"['BH', nan, '317-A']"
1445,109300398,"['BH', nan, '317-B']"
1446,298642048,"['BH', nan, '318-A']"
1447,225464727,"['BH', nan, '318-B']"
1448,135890483,"['BH', nan, '319-A']"
1449,517970728,"['BH', nan, '319-B']"
1450,883032470,"['BH', nan, '320-A']"
1451,416830904,"['BH', nan, '320-B']"
1452,979220889,"['BH', nan, '321-A']"
1453,842990255,"['BH', nan, '321-B']"
1454,134094496,"['BH', nan, '322-A']"
1455,563054722,"['BH', nan, '322-B']"
1456,741675702,"['BH', nan, '323-A']"
1457,787608305,"['BH', nan, '323-B']"
1458,387066922,"['BH', nan, '324-A']"
1459,515646698,"['BH', nan, '324-B']"
1460,526350303,"['BH', nan, '325-A']"
1461,555463948,"['BH', nan, '325-B']"
1462,781062357,"['BH', nan, '326-A']"
1463,751498124,"['BH', nan, '326-B']"
1464,423240148,"['BH', nan, '327-A']"
1465,964045493,"['BH', nan, '327-B']"
1466,600195926,"['BH', nan, '328-A']"
1467,738483727,"['BH', nan, '328-B']"
1468,200127827,"['BH', nan, '329-A']"
1469,620084900,"['BH', nan, '329-B']"
1470,721150919,"['BH', nan, '330-A']"
1471,397040225,"['BH', nan, '330-B']"
1472,146521649,"['BH', nan, '331-A']"
1473,845688026,"['BH', nan, '331-B']"
1474,654091819,"['BH', nan, '332-A']"
1475,442491219,"['BH', nan, '332-B']"
1476,478821925,"['BH', nan, '333-A']"
1477,811476716,"['BH', nan, '333-B']"
1478,161356971,"['BH', nan, '401-A']"
1479,196064017,"['BH', nan, '402-A']"
1480,965672163,"['BH', nan, '403-A']"
1481,356330924,"['BH', nan, '404-A']"
1482,636029452,"['BH', nan, '405-A']"
1483,568848269,"['BH', nan, '406-A']"
1484,759147075,"['BH', nan, '407-A']"
1485,244221928,"['BH', nan, '408-A']"
1486,266757316,"['BH', nan, '409-A']"
1487,429573092,"['BH', nan, '410-A']"
1488,274550094,"['BH', nan, '411-A']"
1489,460091113,"['BH', nan, '412-A']"
1490,311916779,"['BH', nan, '413-A']"
1491,464528718,"['BH', nan, '414-A']"
1492,446124888,"['BH', nan, '415-A']"
1493,328770140,"['BH', nan, '416-A']"
1494,404268948,"['BH', nan, '417-A']"
1495,518976921,"['BH', nan, '417-B']"
1496,953524265,"['BH', nan, '418-A']"
1497,852268912,"['BH', nan, '418-B']"
1498,896142605,"['BH', nan, '419-A']"
1499,227114038,"['BH', nan, '419-B']"
1500,475188727,"['BH', nan, '420-A']"
1501,885703747,"['BH', nan, '420-B']"
1502,743404218,"['BH', nan, '421-A']"
1503,570904201,"['BH', nan, '421-B']"
1504,875911737,"['BH', nan, '422-A']"
1505,897816608,"['BH', nan, '422-B']"
1506,867820882,"['BH', nan, '423-A']"
1507,327432773,"['BH', nan, '423-B']"
1508,984158639,"['BH', nan, '424-A']"
1509,457026830,"['BH', nan, '424-B']"
1510,218330401,"['BH', nan, '425-A']"
1511,234618511,"['BH', nan, '425-B']"
1512,931637694,"['BH', nan, '426-A']"
1513,506723927,"['BH', nan, '426-B']"
1514,173865844,"['BH', nan, '427-A']"
1515,768665030,"['BH', nan, '427-B']"
1516,181964183,"['BH', nan, '428-A']"
1517,421419633,"['BH', nan, '428-B']"
1518,218632987,"['BH', nan, '429-A']"
1519,383879632,"['BH', nan, '429-B']"
1520,791806101,"['BH', nan, '430-A']"
1521,364653138,"['BH', nan, '430-B']"
1522,106172434,"['BH', nan, '431-A']"
1523,206111556,"['BH', nan, '431-B']"
1524,415962272,"['BH', nan, '432-A']"
1525,105702742,"['BH', nan, '432-B']"
1526,524107803,"['BH', nan, '433-A']"
1527,958183105,"['BH', nan, '433-B']"
1528,149536653,"['NCA', 'Apt 3819', '9-A']"
1529,738372963,"['MS', 'Low Rise', '6101-A']"
1530,756683296,"['MS', 'Low Rise', '6101-B']"
1531,231721214,"['MS', 'Low Rise', '6101-C']"
1532,773781965,"['MS', 'Low Rise', '6101-D']"
1533,780072861,"['NCA', 'Apt 3819', '9-B']"
1534,976026388,"['MS', 'Low Rise', '6101-E']"
1535,418270234,"['MS', 'Low Rise', '6101-F']"
1536,221034694,"['NCA', 'Apt 3819', '9-C']"
1537,676686968,"['MS', 'Low Rise', '6102-A']"
1538,169586995,"['MZH', nan, '101-A']"
1539,152447472,"['MS', 'Low Rise', '6102-B']"
1540,267984562,"['MS', 'Low Rise', '6102-C']"
1541,632135468,"['MS', 'Low Rise', '6102-D']"
1542,124524339,"['MS', 'Low Rise', '6102-E']"
1543,412629792,"['MS', 'Low Rise', '6102-F']"
1544,778353578,"['MS', 'Low Rise', '6103-A']"
1545,235000913,"['MZH', nan, '102-A']"
1546,542261433,"['MS', 'Low Rise', '6103-B']"
1547,236941122,"['NCA', 'Apt 3819', '9-D']"
1548,998171404,"['MS', 'Low Rise', '6103-C']"
1549,585593999,"['MS', 'Low Rise', '6103-D']"
1550,619605283,"['MS', 'Low Rise', '6103-E']"
1551,933730528,"['MS', 'Low Rise', '6103-F']"
1552,169240237,"['MS', 'Low Rise', '6201-A']"
1553,989286386,"['MZH', nan, '103-A']"
1554,452411061,"['MS', 'Low Rise', '6201-B']"
1555,290579585,"['NCA', 'Apt 3819', '10-A']"
1556,831319556,"['MS', 'Low Rise', '6201-C']"
1557,676231206,"['NCA', 'Apt 3819', '10-B']"
1558,868362495,"['MZH', nan, '104-A']"
1559,577578652,"['MS', 'Low Rise', '6201-D']"
1560,890561583,"['MS', 'Low Rise', '6201-E']"
1561,150649104,"['MS', 'Low Rise', '6201-F']"
1562,937828410,"['MS', 'Low Rise', '6202-A']"
1563,538038490,"['MZH', nan, '105-A']"
1564,279840499,"['MS', 'Low Rise', '6202-B']"
1565,294994542,"['MS', 'Low Rise', '6202-C']"
1566,592518599,"['MS', 'Low Rise', '6202-D']"
1567,521612886,"['MZH', nan, '106-A']"
1568,457495593,"['MS', 'Low Rise', '6202-E']"
1569,539821654,"['NCA', 'Apt 3819', '10-C']"
1570,921788435,"['NCA', 'Apt 3819', '10-D']"
1571,623468890,"['MS', 'Low Rise', '6202-F']"
1572,500044709,"['NCA', 'Apt 3819', '11-A']"
1573,335673009,"['MS', 'Low Rise', '6204-A']"
1574,550506600,"['NCA', 'Apt 3819', '11-B']"
1575,434924549,"['MS', 'Low Rise', '6204-B']"
1576,429286195,"['MS', 'Low Rise', '6204-C']"
1577,810584617,"['NCA', 'Apt 3819', '11-C']"
1578,691243172,"['MS', 'Low Rise', '6204-D']"
1579,990701893,"['MS', 'Low Rise', '6204-E']"
1580,850155460,"['NCA', 'Apt 3819', '11-D']"
1581,932310895,"['MS', 'Low Rise', '6204-F']"
1582,977802119,"['MS', 'Low Rise', '6301-A']"
1583,385567720,"['NCA', 'Apt 3819', '12-A']"
1584,471021290,"['MZH', nan, '107-A']"
1585,364232448,"['NCA', 'Apt 3819', '12-B']"
1586,622971372,"['MS', 'Low Rise', '6301-B']"
1587,976483551,"['MS', 'Low Rise', '6301-C']"
1588,162505106,"['NCA', 'Apt 3819', '12-C']"
1589,988662910,"['NCA', 'Apt 3819', '12-D']"
1590,441524155,"['MS', 'Low Rise', '6301-D']"
1591,652210460,"['MS', 'Low Rise', '6301-E']"
1592,129425036,"['MS', 'Low Rise', '6301-F']"
1593,792980213,"['MS', 'Low Rise', '6302-A']"
1594,535970402,"['NCA', 'Apt 3819', '21-A']"
1595,513631968,"['NCA', 'Apt 3819', '21-B']"
1596,474754426,"['MS', 'Low Rise', '6302-B']"
1597,582489427,"['MS', 'Low Rise', '6302-C']"
1598,750215560,"['MS', 'Low Rise', '6302-D']"
1599,519682896,"['MS', 'Low Rise', '6302-E']"
1600,334728887,"['MS', 'Low Rise', '6302-F']"
1601,399254976,"['NCA', 'Apt 3819', '21-C']"
1602,674235108,"['MS', 'Low Rise', '6303-A']"
1603,325350281,"['MZH', nan, '108-A']"
1604,218376269,"['MS', 'Low Rise', '6303-B']"
1605,507745694,"['MS', 'Low Rise', '6303-C']"
1606,452620593,"['MS', 'Low Rise', '6303-D']"
1607,321666440,"['NCA', 'Apt 3819', '21-D']"
1608,842017322,"['NCA', 'Apt 3819', '22-A']"
1609,398238992,"['NCA', 'Apt 3819', '22-B']"
1610,137734689,"['MS', 'Low Rise', '6303-E']"
1611,177245508,"['NCA', 'Apt 3819', '22-C']"
1612,346488784,"['MS', 'Low Rise', '6303-F']"
1613,202964635,"['MS', 'Low Rise', '6304-A']"
1614,358781827,"['MS', 'Low Rise', '6304-B']"
1615,219100435,"['MS', 'Low Rise', '6304-C']"
1616,672407106,"['MS', 'Low Rise', '6304-D']"
1617,934959591,"['MS', 'Low Rise', '6304-E']"
1618,140546975,"['NCA', 'Apt 3819', '22-D']"
1619,932366326,"['MS', 'Low Rise', '6304-F']"
1620,470100090,"['NCA', 'Apt 3819', '23-A']"
1621,884256918,"['MS', 'High Rise', '7101-A']"
1622,407695933,"['NCA', 'Apt 3819', '23-B']"
1623,767222671,"['MS', 'High Rise', '7101-B']"
1624,911698761,"['NCA', 'Apt 3819', '23-C']"
1625,554292145,"['NCA', 'Apt 3819', '23-D']"
1626,876099876,"['MS', 'High Rise', '7101-C']"
1627,765491916,"['NCA', 'Apt 3819', '24-A']"
1628,286098812,"['MS', 'High Rise', '7101-D']"
1629,345891266,"['MS', 'High Rise', '7101-E']"
1630,134221362,"['MZH', nan, '109-A']"
1631,708482572,"['MS', 'High Rise', '7101-F']"
1632,358207419,"['MS', 'High Rise', '7201-A']"
1633,710807207,"['MS', 'High Rise', '7201-B']"
1634,729009616,"['MS', 'High Rise', '7201-C']"
1635,888250653,"['NCA', 'Apt 3819', '24-B']"
1636,976553726,"['NCA', 'Apt 3819', '24-C']"
1637,899630796,"['MS', 'High Rise', '7201-D']"
1638,138067748,"['NCA', 'Apt 3819', '24-D']"
1639,134876595,"['NCA', 'Apt 3819', '5-A']"
1640,831431542,"['MZH', nan, '110-A']"
1641,699050069,"['NCA', 'Apt 3819', '5-B']"
1642,605256207,"['MS', 'High Rise', '7201-E']"
1643,949299399,"['MS', 'High Rise', '7201-F']"
1644,518751914,"['MS', 'High Rise', '7202-A']"
1645,708415011,"['MS', 'High Rise', '7202-B']"
1646,297819829,"['NCA', 'Apt 3819', '5-C']"
1647,847591099,"['MS', 'High Rise', '7202-C']"
1648,941404985,"['MS', 'High Rise', '7202-D']"
1649,236888466,"['MS', 'High Rise', '7202-E']"
1650,337834947,"['MS', 'High Rise', '7202-F']"
1651,488062866,"['MZH', nan, '111-A']"
1652,718857768,"['MZH', nan, '112-A']"
1653,514382299,"['MS', 'High Rise', '7203-A']"
1654,859936540,"['MS', 'High Rise', '7203-B']"
1655,298723792,"['MZH', nan, '112-B']"
1656,698225601,"['MZH', nan, '113-A']"
1657,587129210,"['MS', 'High Rise', '7203-C']"
1658,537527945,"['MS', 'High Rise', '7203-D']"
1659,181514391,"['NCA', 'Apt 3819', '5-D']"
1660,434433426,"['NCA', 'Apt 3819', '6-A']"
1661,743573934,"['MS', 'High Rise', '7203-E']"
1662,252987857,"['MS', 'High Rise', '7203-F']"
1663,441886828,"['MZH', nan, '113-B']"
1664,352365100,"['MZH', nan, '114-A']"
1665,814023685,"['NCA', 'Apt 3819', '6-B']"
1666,348799369,"['NCA', 'Apt 3819', '6-C']"
1667,665342469,"['NCA', 'Apt 3819', '6-D']"
1668,972820664,"['MS', 'High Rise', '7204-A']"
1669,610940705,"['MS', 'High Rise', '7204-B']"
1670,548581237,"['NCA', 'Apt 3819', '7-A']"
1671,391132528,"['MS', 'High Rise', '7204-C']"
1672,574627165,"['MZH', nan, '114-B']"
1673,814517369,"['NCA', 'Apt 3819', '7-B']"
1674,571217267,"['MS', 'High Rise', '7204-D']"
1675,304895572,"['MZH', nan, '115-A']"
1676,156950237,"['MZH', nan, '115-B']"
1677,776734038,"['MS', 'High Rise', '7204-E']"
1678,924965141,"['MS', 'High Rise', '7204-F']"
1679,516281691,"['NCA', 'Apt 3819', '7-C']"
1680,845521016,"['MS', 'High Rise', '7301-A']"
1681,714241295,"['MS', 'High Rise', '7301-B']"
1682,676864167,"['MS', 'High Rise', '7301-C']"
1683,707168845,"['NCA', 'Apt 3819', '7-D']"
1684,494246013,"['MS', 'High Rise', '7301-D']"
1685,368713869,"['MS', 'High Rise', '7301-E']"
1686,972809609,"['MS', 'High Rise', '7301-F']"
1687,759935442,"['NCA', 'Apt 3819', '8-A']"
1688,757190254,"['MS', 'High Rise', '7302-A']"
1689,177824072,"['MZH', nan, '116-A']"
1690,617216673,"['MS', 'High Rise', '7302-B']"
1691,331684489,"['NCA', 'Apt 3819', '8-B']"
1692,861548061,"['NCA', 'Apt 3819', '8-C']"
1693,791600440,"['MS', 'High Rise', '7302-C']"
1694,142735924,"['MS', 'High Rise', '7302-D']"
1695,769454268,"['NCA', 'Apt 3819', '8-D']"
1696,250333342,"['MS', 'High Rise', '7302-E']"
1697,899686102,"['MS', 'High Rise', '7302-F']"
1698,651061945,"['NCA', 'Apt 3819', '17-A']"
1699,512877170,"['MZH', nan, '116-B']"
1700,439910980,"['NCA', 'Apt 3819', '17-B']"
1701,926422704,"['MS', 'High Rise', '7303-A']"
1702,763524783,"['NCA', 'Apt 3819', '17-C']"
1703,402344950,"['MS', 'High Rise', '7303-B']"
1704,921871484,"['MS', 'High Rise', '7303-C']"
1705,254867310,"['MS', 'High Rise', '7303-D']"
1706,354613968,"['MS', 'High Rise', '7303-E']"
1707,857462360,"['MS', 'High Rise', '7303-F']"
1708,502745034,"['MZH', nan, '117-A']"
1709,926253175,"['MS', 'High Rise', '7304-A']"
1710,997504638,"['MS', 'High Rise', '7304-B']"
1711,751890759,"['MS', 'High Rise', '7304-C']"
1712,740936697,"['MS', 'High Rise', '7304-D']"
1713,442681905,"['MS', 'High Rise', '7304-E']"
1714,500670274,"['NCA', 'Apt 3819', '17-D']"
1715,558003584,"['MS', 'High Rise', '7304-F']"
1716,636172651,"['MS', 'High Rise', '7401-A']"
1717,801570573,"['NCA', 'Apt 3819', '18-A']"
1718,278389220,"['MZH', nan, '117-B']"
1719,314818641,"['MS', 'High Rise', '7401-B']"
1720,387767885,"['NCA', 'Apt 3819', '18-B']"
1721,681781787,"['MZH', nan, '118-A']"
1722,962186900,"['MS', 'High Rise', '7401-C']"
1723,708943529,"['MS', 'High Rise', '7401-D']"
1724,762922565,"['MS', 'High Rise', '7401-E']"
1725,320033364,"['MS', 'High Rise', '7401-F']"
1726,469705961,"['NCA', 'Apt 3819', '18-C']"
1727,212120611,"['MS', 'High Rise', '7402-A']"
1728,274435996,"['NCA', 'Apt 3819', '18-D']"
1729,800481323,"['MZH', nan, '118-B']"
1730,248502194,"['MS', 'High Rise', '7402-B']"
1731,139387892,"['MS', 'High Rise', '7402-C']"
1732,238224120,"['MS', 'High Rise', '7402-D']"
1733,964932456,"['NCA', 'Apt 3819', '19-A']"
1734,891723112,"['NCA', 'Apt 3819', '19-B']"
1735,424020162,"['NCA', 'Apt 3819', '19-C']"
1736,424394891,"['MS', 'High Rise', '7402-E']"
1737,252500322,"['MS', 'High Rise', '7402-F']"
1738,766681217,"['MS', 'High Rise', '7403-A']"
1739,172336765,"['MS', 'High Rise', '7403-B']"
1740,676312371,"['NCA', 'Apt 3819', '19-D']"
1741,297786626,"['MS', 'High Rise', '7403-C']"
1742,645746950,"['MS', 'High Rise', '7403-D']"
1743,714666043,"['NCA', 'Apt 3819', '20-A']"
1744,630873598,"['MZH', nan, '201-A']"
1745,857592918,"['MS', 'High Rise', '7403-E']"
